ac_voltage2,dc_current2,ac_voltage1,sampleTime,tdate,dc_voltage1,dc_current4,dc_voltage4,dc_voltage3,dc_current1,key,dc_current3,ac_current1,FALSE,ac_current2,dc_voltage2
293,522,341,1379050965,13/09/2013 03:43,147,508,422,174,511,6.69809E+15,513,16,,4,411
293,511,338,1379050332,13/09/2013 03:32,13,510,422,17,511,4.97666E+15,511,5,,4,411
293,512,338,1379049693,13/09/2013 03:22,1,509,422,0,511,5.63788E+15,511,9,,4,411
293,537,338,1379049058,13/09/2013 03:11,0,509,422,0,511,5.39049E+15,511,16,,4,411
266,533,338,1379048404,13/09/2013 03:00,0,509,422,0,510,4.5649E+15,512,4,,3,411
262,509,314,1379011913,12/09/2013 16:52,0,679,421,0,510,4.8094E+15,508,14,,4,415
268,516,299,1379011280,12/09/2013 16:41,0,909,398,0,510,6.71114E+15,507,40,,4,414
261,510,313,1379010647,12/09/2013 16:31,0,594,413,0,509,5.94561E+15,507,13,,4,414
262,590,307,1379010005,12/09/2013 16:20,9,661,417,12,511,5.57219E+15,512,25,,5,409
266,709,313,1379009371,12/09/2013 16:09,130,520,421,157,509,4.51198E+15,514,10,,20,405
256,654,290,1379008736,12/09/2013 15:59,279,614,420,305,508,6.38404E+15,512,11,,28,404
262,604,291,1379008103,12/09/2013 15:48,360,583,421,360,508,6.13514E+15,515,23,,13,407
259,523,311,1379007470,12/09/2013 15:38,409,544,422,411,511,5.41221E+15,513,15,,4,415
272,551,313,1379006836,12/09/2013 15:27,420,533,423,412,514,4.81971E+15,517,13,,5,415
288,523,314,1379006203,12/09/2013 15:17,421,541,424,412,514,6.68393E+15,518,18,,4,415
276,542,313,1379005569,12/09/2013 15:06,421,567,424,413,514,4.52793E+15,518,13,,6,413
257,690,287,1379004935,12/09/2013 14:55,412,536,424,414,510,5.62469E+15,523,8,,43,404
280,927,291,1379004301,12/09/2013 14:45,407,530,425,415,509,4.75772E+15,524,15,,23,405
256,650,311,1379003668,12/09/2013 14:34,415,523,426,417,513,5.9008E+15,523,6,,43,407
268,532,299,1379003020,12/09/2013 14:24,424,520,432,422,516,5.82109E+15,523,15,,5,417
267,539,314,1378995217,12/09/2013 12:13,437,699,432,463,527,6.58731E+15,540,8,,4,431
288,557,313,1378994823,12/09/2013 12:07,508,525,454,493,550,6.41661E+15,582,23,,6,445
260,530,304,1378994430,12/09/2013 12:00,551,539,481,525,591,6.25663E+15,685,7,,5,405
275,553,314,1378994037,12/09/2013 11:54,522,578,465,509,566,5.46141E+15,620,19,,5,422
283,537,291,1378993643,12/09/2013 11:47,608,525,447,515,588,6.42967E+15,670,14,,5,465
276,517,313,1378993239,12/09/2013 11:40,545,532,456,523,589,6.22708E+15,681,30,,4,434
237,512,291,1378992846,12/09/2013 11:34,540,537,468,536,587,4.90258E+15,672,17,,4,461
284,512,289,1378992453,12/09/2013 11:27,526,590,454,503,557,5.29071E+15,598,6,,5,462
260,521,291,1378992061,12/09/2013 11:21,522,693,449,506,560,5.92774E+15,601,11,,4,447
259,520,297,1378991664,12/09/2013 11:14,544,599,469,525,593,4.54607E+15,686,9,,4,474
260,522,309,1378991267,12/09/2013 11:08,546,543,465,518,592,5.30377E+15,684,44,,4,471
268,545,313,1378990875,12/09/2013 11:01,531,537,450,515,560,5.69368E+15,601,17,,5,448
283,511,292,1378990482,12/09/2013 10:55,548,530,472,525,595,4.80184E+15,692,12,,5,462
271,531,313,1378990089,12/09/2013 10:48,534,712,457,513,594,5.85366E+15,690,17,,6,450
264,519,314,1378989698,12/09/2013 10:41,507,661,461,496,568,6.69231E+15,620,10,,4,448
283,519,308,1378989305,12/09/2013 10:35,556,543,465,525,601,4.74824E+15,707,9,,3,456
284,506,299,1378988909,12/09/2013 10:28,547,898,451,507,599,5.86672E+15,710,39,,4,456
256,571,299,1378988466,12/09/2013 10:21,546,593,391,529,603,4.56778E+15,717,45,,9,371
262,525,313,1378988074,12/09/2013 10:14,548,548,458,516,575,6.30996E+15,642,16,,12,426
264,602,314,1378987680,12/09/2013 10:08,540,558,417,526,592,5.47859E+15,692,28,,25,410
267,690,316,1378987284,12/09/2013 10:01,535,535,470,522,603,6.71403E+15,719,39,,11,432
285,731,314,1378986891,12/09/2013 09:55,512,679,438,495,547,6.57439E+15,583,19,,21,421
284,567,301,1378986498,12/09/2013 09:48,524,555,451,501,575,5.58813E+15,643,32,,12,427
262,587,302,1378986103,12/09/2013 09:42,523,679,447,509,567,5.55803E+15,626,18,,17,427
257,917,291,1378985711,12/09/2013 09:35,536,541,462,504,587,6.15108E+15,675,17,,37,423
259,552,292,1378985317,12/09/2013 09:28,537,541,449,510,601,5.44849E+15,717,18,,11,436
283,795,308,1378984922,12/09/2013 09:22,540,545,467,523,601,6.41084E+15,716,13,,26,433
288,644,314,1378984522,12/09/2013 09:15,545,546,398,522,585,5.17994E+15,663,35,,19,435
267,625,314,1378984127,12/09/2013 09:09,573,552,467,555,605,5.74289E+15,716,6,,20,437
288,561,315,1378983730,12/09/2013 09:02,615,533,429,513,560,6.55735E+15,604,7,,18,415
282,709,314,1378983336,12/09/2013 08:55,578,562,462,553,602,5.84789E+15,718,8,,20,347
273,658,334,1378982943,12/09/2013 08:49,506,534,432,484,539,4.91564E+15,559,25,,8,441
288,798,325,1378982550,12/09/2013 08:42,543,536,445,502,551,5.74701E+15,588,9,,28,418
279,532,316,1378982157,12/09/2013 08:36,531,616,446,498,559,6.65768E+15,596,5,,17,446
288,558,316,1378981765,12/09/2013 08:29,552,676,447,516,562,5.02518E+15,613,16,,4,445
276,593,316,1378981323,12/09/2013 08:22,554,572,450,534,575,4.72199E+15,636,8,,9,397
288,531,324,1378980930,12/09/2013 08:15,534,565,440,514,551,5.08332E+15,585,29,,3,445
262,537,317,1378980532,12/09/2013 08:09,528,648,440,495,564,6.43256E+15,610,34,,15,368
285,532,325,1378980140,12/09/2013 08:02,551,575,457,536,601,6.55158E+15,702,6,,3,449
288,537,341,1378979747,12/09/2013 07:56,554,545,443,524,574,6.2433E+15,629,12,,3,442
293,556,340,1378979350,12/09/2013 07:49,565,541,450,548,597,6.29292E+15,702,20,,4,452
293,552,341,1378978958,12/09/2013 07:42,547,548,418,539,584,4.53823E+15,652,16,,4,411
293,536,342,1378978564,12/09/2013 07:36,510,780,430,473,542,6.00746E+15,565,29,,3,448
272,644,341,1378978171,12/09/2013 07:29,558,532,452,525,592,5.53178E+15,676,13,,12,442
293,556,341,1378977779,12/09/2013 07:23,533,690,446,515,577,6.73726E+15,639,34,,4,445
288,660,316,1378977385,12/09/2013 07:16,536,545,452,504,571,5.72997E+15,621,14,,17,440
279,595,314,1378976993,12/09/2013 07:10,555,745,451,513,588,4.62111E+15,674,9,,4,452
288,559,317,1378976599,12/09/2013 07:03,537,707,455,523,585,5.0381E+15,664,43,,3,370
272,536,340,1378976206,12/09/2013 06:57,542,541,410,525,587,6.6618E+15,661,9,,2,415
284,560,340,1378975813,12/09/2013 06:50,557,568,454,513,581,6.40246E+15,655,16,,3,443
282,551,335,1378975420,12/09/2013 06:44,555,614,451,528,579,6.44547E+15,642,18,,16,440
287,673,341,1378975027,12/09/2013 06:37,541,572,450,527,574,6.57783E+15,633,15,,21,444
292,552,342,1378974635,12/09/2013 06:30,545,657,437,524,577,4.86273E+15,639,8,,14,437
275,552,342,1378974232,12/09/2013 06:24,544,544,445,513,579,5.43145E+15,641,11,,4,439
294,541,349,1378973839,12/09/2013 06:17,554,586,417,522,579,5.9944E+15,641,26,,4,449
272,535,341,1378973446,12/09/2013 06:11,551,651,368,540,574,6.64476E+15,637,35,,3,444
292,559,350,1378973054,12/09/2013 06:04,569,791,435,534,573,5.64627E+15,630,42,,4,440
297,562,381,1378972657,12/09/2013 05:58,556,646,434,526,554,6.2701E+15,621,26,,13,356
300,639,379,1378972265,12/09/2013 05:51,557,683,448,519,570,5.51886E+15,619,28,,18,433
292,554,348,1378971873,12/09/2013 05:44,565,516,463,546,566,6.67486E+15,608,12,,14,440
292,544,349,1378971480,12/09/2013 05:38,558,521,455,548,561,4.71361E+15,603,5,,3,373
293,610,355,1378971088,12/09/2013 05:31,552,503,389,533,556,6.54319E+15,586,14,,10,440
293,540,344,1378970695,12/09/2013 05:25,572,527,450,518,548,4.78026E+15,572,14,,3,434
295,558,346,1378970302,12/09/2013 05:18,568,510,446,520,549,6.60985E+15,565,16,,4,441
297,608,366,1378969910,12/09/2013 05:12,566,522,410,548,544,5.45193E+15,560,15,,12,429
297,526,367,1378969517,12/09/2013 05:05,565,501,440,522,541,6.01488E+15,553,12,,8,420
293,540,349,1378969125,12/09/2013 04:59,551,536,386,540,538,5.88252E+15,545,14,,6,424
293,610,341,1378968732,12/09/2013 04:52,425,505,389,510,528,5.1442E+15,539,14,,12,416
268,613,339,1378968339,12/09/2013 04:46,426,516,434,498,524,4.88898E+15,536,13,,11,416
285,522,339,1378967946,12/09/2013 04:39,431,504,429,435,522,5.48395E+15,532,6,,3,424
292,532,340,1378967555,12/09/2013 04:32,430,526,425,416,520,6.08181E+15,531,17,,4,424
292,522,339,1378967124,12/09/2013 04:25,429,504,424,414,520,5.86961E+15,528,5,,3,423
268,509,339,1378966732,12/09/2013 04:19,429,517,423,412,519,4.96883E+15,525,7,,3,423
277,529,339,1378966339,12/09/2013 04:12,429,516,422,411,519,6.0469E+15,523,11,,2,422
293,514,338,1378965946,12/09/2013 04:06,427,535,420,408,514,4.58125E+15,517,12,,2,421
288,512,313,1378965554,12/09/2013 03:59,405,507,420,426,512,4.921E+15,513,5,,3,421
279,523,335,1378965161,12/09/2013 03:53,348,532,420,342,512,6.32838E+15,511,6,,3,421
292,525,339,1378964768,12/09/2013 03:46,188,527,420,228,510,6.74578E+15,513,15,,3,421
292,516,338,1378964376,12/09/2013 03:39,70,516,420,90,511,6.62195E+15,511,14,,2,421
288,528,322,1378963983,12/09/2013 03:33,22,515,420,27,509,6.7007E+15,513,15,,3,421
278,514,315,1378963591,12/09/2013 03:26,4,532,420,5,510,5.98024E+15,512,6,,4,422
292,532,338,1378963198,12/09/2013 03:20,0,504,420,0,511,4.85434E+15,513,16,,4,421
288,531,322,1378962806,12/09/2013 03:13,0,513,420,0,511,5.23739E+15,512,14,,3,421
288,511,335,1378962414,12/09/2013 03:07,0,506,422,0,510,5.49605E+15,512,15,,3,421
272,519,339,1378962021,12/09/2013 03:00,0,531,420,0,511,5.61988E+15,511,17,,4,422
292,507,333,1378923634,11/09/2013 16:21,5,560,428,7,511,5.7334E+15,511,2,,4,428
276,528,340,1378922475,11/09/2013 16:01,279,535,427,308,509,6.26172E+15,511,3,,2,427
272,533,315,1378922081,11/09/2013 15:55,365,518,428,367,511,4.9331E+15,513,12,,3,426
281,517,316,1378921670,11/09/2013 15:48,406,514,429,425,511,5.25031E+15,515,9,,3,427
293,538,340,1378920820,11/09/2013 15:34,434,549,432,422,513,5.80034E+15,516,3,,3,429
293,524,340,1378920408,11/09/2013 15:27,434,513,432,421,515,5.21457E+15,517,6,,2,428
293,520,340,1378920004,11/09/2013 15:20,435,515,434,423,516,4.68736E+15,523,6,,3,429
293,526,340,1378919607,11/09/2013 15:13,437,529,437,428,520,5.81738E+15,529,7,,2,431
264,530,318,1378919208,11/09/2013 15:07,440,520,445,450,524,5.83044E+15,536,2,,3,434
261,533,314,1378918814,11/09/2013 15:00,514,559,457,504,534,5.69877E+15,554,13,,3,442
287,528,315,1378918411,11/09/2013 14:53,537,531,472,516,544,4.57287E+15,565,3,,2,356
288,551,316,1378918004,11/09/2013 14:47,547,518,477,533,552,4.74371E+15,585,12,,3,455
293,541,340,1378917162,11/09/2013 14:33,534,623,425,515,536,6.57329E+15,556,3,,3,434
293,524,340,1378916682,11/09/2013 14:25,462,522,442,501,531,5.16303E+15,547,6,,3,438
293,519,342,1378916323,11/09/2013 14:19,473,579,442,473,532,6.71912E+15,550,2,,2,443
293,520,342,1378915930,11/09/2013 14:12,549,703,488,539,569,6.51694E+15,621,3,,2,455
301,510,369,1378915532,11/09/2013 14:05,548,582,483,519,569,6.48121E+15,624,22,,2,466
293,504,352,1378915131,11/09/2013 13:59,546,579,468,525,570,5.35531E+15,626,5,,3,469
293,520,349,1378914735,11/09/2013 13:52,545,519,487,573,571,5.44739E+15,597,7,,3,439
293,518,363,1378914339,11/09/2013 13:46,560,649,489,577,573,5.5223E+15,620,3,,2,466
297,522,368,1378913936,11/09/2013 13:39,570,637,484,536,577,6.01034E+15,642,3,,3,452
295,526,349,1378913540,11/09/2013 13:32,447,565,426,486,528,5.46031E+15,543,5,,3,440
309,529,418,1378912715,11/09/2013 13:18,444,535,435,427,524,6.06477E+15,533,19,,3,438
332,520,419,1378912321,11/09/2013 13:12,532,770,481,509,587,5.5748E+15,669,3,,3,467
333,524,419,1378911921,11/09/2013 13:05,552,562,483,527,593,6.02326E+15,685,12,,3,466
333,525,431,1378911523,11/09/2013 12:59,521,746,443,491,541,6.13775E+15,563,3,,3,450
365,521,446,1378911127,11/09/2013 12:52,589,694,393,573,599,4.82809E+15,683,30,,3,423
352,509,446,1378909728,11/09/2013 12:29,508,562,441,471,546,5.94107E+15,579,39,,3,446
368,526,445,1378909317,11/09/2013 12:22,535,533,481,504,595,6.15617E+15,662,38,,3,426
359,526,446,1378909176,11/09/2013 12:19,538,506,432,583,596,4.88444E+15,564,3,,2,463
334,542,432,1378908773,11/09/2013 12:13,541,510,485,585,593,6.23547E+15,569,3,,2,465
412,540,448,1378908378,11/09/2013 12:06,529,529,490,581,594,6.29182E+15,566,2,,2,466
389,531,449,1378907971,11/09/2013 12:00,538,504,486,586,595,5.16592E+15,563,3,,2,459
366,526,447,1378907578,11/09/2013 11:53,535,514,429,613,595,4.81517E+15,562,2,,3,419
421,517,449,1378907184,11/09/2013 11:46,562,534,430,615,602,5.10957E+15,511,2,,3,422
418,533,449,1378906780,11/09/2013 11:40,506,519,482,487,543,6.18283E+15,572,2,,2,449
419,547,450,1378906361,11/09/2013 11:33,513,526,487,502,547,5.67252E+15,580,3,,2,446
419,516,451,1378905954,11/09/2013 11:26,524,503,489,532,557,5.29332E+15,581,3,,3,457
446,526,452,1378905544,11/09/2013 11:19,572,508,490,617,601,4.93887E+15,580,2,,3,463
447,515,473,1378905144,11/09/2013 11:12,0,503,489,591,575,6.34624E+15,584,2,,3,460
446,542,448,1378904638,11/09/2013 11:04,586,503,489,620,608,6.22255E+15,584,3,,3,464
505,0,505,1378900135,11/09/2013 09:49,542,0,415,507,0,5.85627E+15,0,505,,505,444
505,0,505,1378899931,11/09/2013 09:45,538,0,435,512,0,4.76693E+15,0,505,,505,451
446,512,464,1378898528,11/09/2013 09:22,0,508,0,0,509,5.03027E+15,510,3,,3,0
446,512,468,1378898416,11/09/2013 09:20,0,507,0,0,510,6.36672E+15,512,3,,3,0
419,507,450,1378819797,10/09/2013 11:30,516,499,495,559,546,6.11727E+15,535,13,,4,456
420,519,454,1378819400,10/09/2013 11:23,543,532,497,606,558,4.73037E+15,536,15,,5,447
419,538,450,1378819004,10/09/2013 11:17,533,518,421,603,557,6.43764E+15,525,10,,3,458
419,508,449,1378818606,10/09/2013 11:10,553,522,451,611,573,4.99137E+15,525,13,,4,449
424,532,454,1378818213,10/09/2013 11:03,532,518,479,589,564,6.39875E+15,544,11,,3,454
420,520,454,1378817810,10/09/2013 10:57,559,525,470,595,609,4.54662E+15,616,15,,4,463
445,505,460,1378817414,10/09/2013 10:50,534,510,465,484,550,5.27285E+15,584,16,,4,450
422,508,453,1378817019,10/09/2013 10:44,558,523,486,531,577,6.59652E+15,640,9,,4,460
442,526,465,1378816626,10/09/2013 10:37,547,523,449,511,561,4.55074E+15,606,4,,3,456
446,505,468,1378816229,10/09/2013 10:30,550,526,465,523,567,5.43406E+15,620,16,,5,451
445,503,477,1378815824,10/09/2013 10:24,561,514,476,523,580,6.07783E+15,654,5,,4,341
448,531,462,1378814864,10/09/2013 10:08,546,514,466,507,557,5.72887E+15,600,16,,4,446
447,503,476,1378814497,10/09/2013 10:02,552,527,466,507,561,4.60297E+15,605,15,,5,331
448,544,465,1378806296,10/09/2013 07:45,444,531,442,484,529,5.40822E+15,545,5,,4,0
447,717,466,1378806116,10/09/2013 07:42,0,559,449,508,536,5.17884E+15,557,18,,17,0
446,591,439,1378806042,10/09/2013 07:41,0,523,460,528,542,5.97117E+15,572,16,,6,0
447,612,467,1378805603,10/09/2013 07:33,0,530,0,0,547,5.8358E+15,578,13,,4,0
447,519,475,1378805210,10/09/2013 07:27,0,662,0,0,549,4.84527E+15,578,35,,2,0
435,513,474,1378805115,10/09/2013 07:25,0,514,0,0,551,4.7099E+15,563,2,,2,0
447,512,475,1378804981,10/09/2013 07:23,0,533,0,0,551,6.4643E+15,586,2,,2,0
446,506,466,1378804588,10/09/2013 07:16,0,520,0,0,563,6.25265E+15,612,3,,3,0
446,511,466,1378804195,10/09/2013 07:10,0,516,0,0,558,5.04387E+15,599,2,,3,0
446,510,474,1378803802,10/09/2013 07:03,0,519,0,0,555,4.87111E+15,599,2,,3,0
446,513,467,1378803410,10/09/2013 06:57,0,530,0,0,549,5.3384E+15,582,5,,3,0
446,511,474,1378803014,10/09/2013 06:50,0,522,0,0,535,5.74179E+15,551,2,,2,0
446,514,474,1378802621,10/09/2013 06:44,0,525,0,0,535,6.03357E+15,555,2,,2,0
447,511,474,1378802229,10/09/2013 06:37,0,565,0,0,527,5.12675E+15,540,3,,2,0
447,513,477,1378801837,10/09/2013 06:30,0,568,0,0,533,5.6897E+15,551,8,,2,0
447,512,474,1378801435,10/09/2013 06:24,0,517,0,0,537,5.63678E+15,555,2,,2,0
446,512,474,1378801042,10/09/2013 06:17,0,509,0,0,534,4.61589E+15,554,3,,3,0
447,509,473,1378800646,10/09/2013 06:11,0,522,0,0,537,6.45125E+15,559,3,,2,0
445,511,472,1378800253,10/09/2013 06:04,0,525,0,0,529,5.90135E+15,543,3,,2,0
446,511,472,1378799860,10/09/2013 05:58,0,506,0,0,521,5.00401E+15,532,2,,2,0
446,512,465,1378799468,10/09/2013 05:51,0,527,0,0,520,5.32535E+15,529,3,,3,0
446,511,465,1378799076,10/09/2013 05:44,0,505,0,0,519,6.31505E+15,527,3,,2,0
446,512,465,1378798683,10/09/2013 05:38,0,522,0,0,515,5.15259E+15,524,3,,2,0
446,511,465,1378798291,10/09/2013 05:31,0,507,0,0,515,6.41139E+15,520,2,,3,0
446,511,465,1378797898,10/09/2013 05:25,0,540,0,0,515,6.48698E+15,521,3,,2,0
446,511,466,1378797506,10/09/2013 05:18,0,534,0,0,514,5.51776E+15,518,3,,3,0
446,512,474,1378797113,10/09/2013 05:12,0,521,0,0,516,5.38156E+15,522,2,,2,0
445,511,473,1378796720,10/09/2013 05:05,0,511,0,0,515,4.77545E+15,520,2,,2,0
446,510,465,1378796328,10/09/2013 04:59,0,512,0,0,514,4.6262E+15,521,2,,3,0
445,511,473,1378795936,10/09/2013 04:52,0,511,0,0,514,5.71554E+15,521,2,,2,0
445,513,473,1378795543,10/09/2013 04:46,0,506,0,0,513,5.84844E+15,519,2,,3,0
446,511,473,1378795150,10/09/2013 04:39,0,511,0,0,515,5.36108E+15,517,2,,2,0
446,511,470,1378794759,10/09/2013 04:32,0,531,0,0,513,5.53068E+15,518,3,,2,0
446,511,465,1378794359,10/09/2013 04:26,0,536,0,0,511,5.62359E+15,515,3,,3,0
446,511,465,1378793967,10/09/2013 04:19,0,529,0,0,511,6.71004E+15,513,3,,2,0
445,512,465,1378793574,10/09/2013 04:13,0,525,0,0,511,6.53948E+15,510,4,,2,0
445,510,464,1378793181,10/09/2013 04:06,0,527,0,0,511,6.66689E+15,511,2,,2,0
445,511,464,1378792788,10/09/2013 04:00,0,506,0,0,509,6.08071E+15,511,3,,2,0
445,511,463,1378792396,10/09/2013 03:53,0,534,0,0,510,5.10008E+15,511,3,,2,0
445,511,473,1378792004,10/09/2013 03:47,0,514,0,0,510,4.95481E+15,511,2,,2,0
445,512,464,1378791611,10/09/2013 03:40,0,510,0,0,510,6.13404E+15,511,2,,2,0
444,510,464,1378791219,10/09/2013 03:33,0,538,0,0,509,5.47914E+15,510,3,,3,0
445,509,464,1378790827,10/09/2013 03:27,0,514,0,0,510,5.92403E+15,511,3,,2,0
445,512,465,1378790434,10/09/2013 03:20,0,515,0,0,509,6.57838E+15,510,2,,2,0
445,512,473,1378790042,10/09/2013 03:14,0,508,0,0,510,5.54099E+15,512,2,,2,0
445,511,466,1378789648,10/09/2013 03:07,0,511,0,0,509,5.06064E+15,511,3,,3,0
446,512,466,1378789255,10/09/2013 03:01,0,518,0,0,510,4.96773E+15,511,2,,2,0
240,510,322,1378752987,09/09/2013 16:56,0,668,0,0,508,6.63033E+15,512,13,,2,0
261,511,309,1378747860,09/09/2013 15:31,0,513,426,416,509,4.79813E+15,516,3,,2,0
261,512,310,1378746696,09/09/2013 15:12,0,513,427,414,510,6.14709E+15,515,2,,3,0
239,513,285,1378745828,09/09/2013 14:57,0,521,439,428,510,5.50443E+15,526,3,,2,0
256,511,293,1378745434,09/09/2013 14:50,0,520,463,457,510,6.59198E+15,533,3,,2,0
230,511,279,1378745041,09/09/2013 14:44,0,593,465,600,508,5.46608E+15,547,10,,2,0
232,511,302,1378744857,09/09/2013 14:41,0,581,446,570,510,6.04209E+15,549,10,,2,0
258,511,314,1378743705,09/09/2013 14:22,0,633,443,555,509,5.45248E+15,577,3,,3,0
263,509,314,1378743334,09/09/2013 14:15,0,586,445,539,511,6.02903E+15,606,3,,3,0
191,509,215,1378742938,09/09/2013 14:09,0,616,440,529,509,4.53713E+15,617,9,,2,0
194,511,235,1378742546,09/09/2013 14:02,0,553,410,494,508,5.97653E+15,559,4,,2,0
199,513,242,1378742152,09/09/2013 13:56,0,559,420,475,511,4.90313E+15,553,8,,3,0
228,509,264,1378741758,09/09/2013 13:49,0,526,483,599,508,5.82246E+15,565,3,,2,0
228,512,262,1378741361,09/09/2013 13:43,0,533,476,604,509,4.69656E+15,566,3,,2,0
227,510,271,1378740967,09/09/2013 13:36,0,527,455,459,508,6.06738E+15,545,3,,3,0
228,511,280,1378740575,09/09/2013 13:29,0,512,482,584,509,5.18461E+15,565,3,,3,0
175,508,218,1378740177,09/09/2013 13:23,0,582,438,510,509,5.07961E+15,659,4,,2,0
